protein_path,ligand
./data/8efo_cleaned.pdb,CCC(=O)N(CCc1ccccc1)C1CCN(CCc2ccccc2)CC1
./data/8efo_cleaned.pdb,N=C(N)NCCC[C@H](NC(=O)CC1(CC(=O)N2CCN(C3c4ccccc4NC(=O)c4ccccc43)CC2)CCCC1)C(=O)NCCn1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O
./data/8efo_cleaned.pdb,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@@H]2C
./data/8efo_cleaned.pdb,Oc1ccccc1CNc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(CC1CC1)CC3
./data/8efo_cleaned.pdb,CC(C)[C@H]1CC[C@@H](N2CCC3(CC2)[C@@H]2CN(Cc4ccccc4)C[C@@H]2CN3c2ccccc2)CC1
./data/8efo_cleaned.pdb,COCC(=O)N(Cc1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1
./data/8efo_cleaned.pdb,COCCO[C@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5
./data/8efo_cleaned.pdb,CC(C)CCN(CCc1ccccc1)CCc1cccc(O)c1.Cl
./data/8efo_cleaned.pdb,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3nc(C)no3)C[C@]21C
./data/8efo_cleaned.pdb,O=C1/C(=C/c2ccccc2F)C[C@]2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5
./data/8efo_cleaned.pdb,CC1(C)SSC(C)(C)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCN(CC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H]1NC(=O)[C@@H](N)Cc1ccc(O)cc1
./data/8efo_cleaned.pdb,COc1cccc(C2(O)CCCCC2CN(C)C)c1
./data/8efo_cleaned.pdb,CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,COCC1(N(C(=O)C(C)[18F])c2ccccc2)CCN(CCc2cccs2)CC1
./data/8efo_cleaned.pdb,Cc1ccc(C(c2ccccc2Cl)N2C3CCC2CC(O)(C2=NCCCN2)C3)c(Cl)c1
./data/8efo_cleaned.pdb,CN(C(=O)Cc1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1
./data/8efo_cleaned.pdb,CC(c1ccc(Br)cc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
./data/8efo_cleaned.pdb,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCN(C(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1)c1ccccc1
./data/8efo_cleaned.pdb,Cl.O=c1n(C(CO)CO)c2ccccc2n1C1CCN(C[C@@H]2[C@@H]3CC[C@@H](C3)C23CC3)CC1
./data/8efo_cleaned.pdb,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccc(OC)cc1
./data/8efo_cleaned.pdb,C[C@H]1C2Cc3ccc(C(=O)N(C)CCc4ccc(-c5ccccc5)cc4)cc3[C@@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,COCCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C
./data/8efo_cleaned.pdb,Cc1nc(C)c(-c2csc(Nc3c(C)cccc3F)n2)s1
./data/8efo_cleaned.pdb,NC(=O)[C@H]1Cc2ccccc2CN(C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)Cc2ccc(O)cc2)C1.O=C(O)C(F)(F)F
./data/8efo_cleaned.pdb,O=C(c1ccccc1)N1C[C@@H]2OC34CCC1C2C31CCN(CCc2ccccc2)C4Cc2ccc(O)cc21
./data/8efo_cleaned.pdb,Oc1cccc(CNc2ccc3c(c2)[C@]24CCCC[C@@H]2[C@H](C3)N(CC2CCC2)CC4)c1
./data/8efo_cleaned.pdb,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(Cc2ccccc2Cl)CC1
./data/8efo_cleaned.pdb,NC(=O)[C@@]1(c2cc(CF)c(F)cn2)C[C@@H]2CC[C@H](C1)N2C(c1ccccc1Cl)c1ccccc1Cl
./data/8efo_cleaned.pdb,CN1CCN(C2(CNC(=O)c3ccccc3Oc3ccccc3)CCCCC2)CC1
./data/8efo_cleaned.pdb,COc1ccc(C)cc1NC(=O)c1ccc(CN2CCN(c3ccccc3)CC2)cc1
./data/8efo_cleaned.pdb,CC(=O)NCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCc1ccccc1
./data/8efo_cleaned.pdb,CN(C)[C@@H](CNC(=O)c1c[nH]nc1-c1ccccc1)c1cccs1
./data/8efo_cleaned.pdb,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O
./data/8efo_cleaned.pdb,CC1(C)c2cc(O)ccc2C[C@@H](S(C)(=O)=O)[C@H]1N
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO
./data/8efo_cleaned.pdb,N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)NCCSSCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC1=O
./data/8efo_cleaned.pdb,C=C(C)n1c(=O)n(CCN2CCC(N(C(=O)OCC)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21
./data/8efo_cleaned.pdb,O=C1[C@@H]2O[C@]34CC[C@]5(OCOc6c(O)ccc7c6[C@]3(CCN(CCc3ccccc3)[C@H]4C7)[C@@H]25)N1Cc1ccccc1
./data/8efo_cleaned.pdb,C[C@H]1CN(CCC(=O)N[C@@H](Cc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,CNC(=O)Cn1c(=O)n(C2CCN(C3CCC4CCCCC4C3)CC2)c2ccccc21
./data/8efo_cleaned.pdb,Cc1ccnc2c1n1cccc1c(=O)n2CC(=O)NCCCN1CCN(c2ccc3c(c2)OCO3)CC1
./data/8efo_cleaned.pdb,COC(=O)C1(NC(=O)C2=C(O)[C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)CC1
./data/8efo_cleaned.pdb,O=C(N[C@H]1CC[C@]2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5)c1ccncc1
./data/8efo_cleaned.pdb,C[C@@H](Cc1ccsc1)NC(=O)NC[C@H](Cc1ccc(O)cc1)N(C)C
./data/8efo_cleaned.pdb,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C
./data/8efo_cleaned.pdb,C=C(C)n1c(=O)n(CCN2CCC(N(C(=O)CC)c3cc(Cl)ccc3Cl)CC2)c2ccccc21
./data/8efo_cleaned.pdb,CCN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc(C)cc2)cc1)Cc1ccccc1
./data/8efo_cleaned.pdb,CO[C@@]12CC[C@@]3(C[C@@H]1CNC(=O)/C=C/c1ccc([N+](=O)[O-])cc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5
./data/8efo_cleaned.pdb,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCNC2CCCC(N3CCCC3)C21
./data/8efo_cleaned.pdb,NC(=O)c1ccc(Oc2ccc(CN3CCC[C@H]3c3cccnc3)cc2)c(Cl)c1
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO
./data/8efo_cleaned.pdb,Cc1cccc(CN2CCN(c3ccccn3)CC2)c1
./data/8efo_cleaned.pdb,Cc1csc(CNCC[C@]2(c3ccccn3)CCOC3(CCCC3)C2)c1
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4[N+](=O)[O-])[C@@H](C2)N(C)CC[C@]315
./data/8efo_cleaned.pdb,Cc1cnc(N2CC[C@H](NC3CCCCC3)[C@@H](O)C2)c(-c2nc(C)no2)c1
./data/8efo_cleaned.pdb,CCC1C(=O)N(C2CCN(C/C=C/c3ccccc3)CC2)c2ccccc21
./data/8efo_cleaned.pdb,N/C(=N\C(=O)NCc1ccccc1)NCCCc1nnc(N)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
./data/8efo_cleaned.pdb,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@@]2(OCCF)C=C[C@]3(C[C@H]2[C@](C)(O)CCc2ccccc2)[C@@H]1C5
./data/8efo_cleaned.pdb,CCCCCCCCCC(O)c1cc2c(cc1O)[C@]13CCCC[C@@H]1[C@H](C2)N(CC1CCC1)CC3
./data/8efo_cleaned.pdb,CC(C)c1nnc(CCNC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N[C@H]2CC[C@]3(O)[C@@H]4Cc5ccc(O)c6c5[C@]3(CCN4CC3CC3)[C@@H]2O6)n1C1C[C@@H]2CC[C@H](C1)N2CC[C@@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
./data/8efo_cleaned.pdb,Cc1cccc(N2CCN(CCNC(=O)Cn3c(=O)c4cccn4c4cccnc43)CC2)c1C
./data/8efo_cleaned.pdb,NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(CC2CCC2)C(=O)CO)c1.O=C(O)C(F)(F)F
./data/8efo_cleaned.pdb,CCN(CC)C(=O)c1ccc(C2(c3cccc(O)c3)CCN(CCc3ccccc3)CC2)cc1
./data/8efo_cleaned.pdb,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccc2ccccc2c1
./data/8efo_cleaned.pdb,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc(NS(C)(=O)=O)c(F)c2)CC1
./data/8efo_cleaned.pdb,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,CN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1)Cc1ccccc1
./data/8efo_cleaned.pdb,CCC(C)(C)[C@H]1CC[C@@H](N2CCC(N3C(=O)Cc4ccccc43)CC2)CC1
./data/8efo_cleaned.pdb,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1
./data/8efo_cleaned.pdb,O=C1NC[C@H](c2ccccc2)C12CCN([C@H]1CCCC[C@H]1c1ccccc1)CC2
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COC(=O)[C@@H](N)CC(C)C)C2
./data/8efo_cleaned.pdb,Oc1ccc2c(c1)[C@]13CCN(CCc4ccccc4)[C@H](CC[C@@H]1O2)C3
./data/8efo_cleaned.pdb,NC(=O)c1ccc(Oc2ccc(CNCc3ccccc3)cc2)nc1
./data/8efo_cleaned.pdb,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5cccnc5)cc4)cc3[C@@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,COc1ccc(C)c(OC(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)C(C)C)c1
./data/8efo_cleaned.pdb,Cl.O=C(O[C@]12CCC(=O)[C@H]3Oc4c(O)ccc5c4[C@]31CCN(CC1CC1)[C@H]2C5)c1ccc2ccccc2n1
./data/8efo_cleaned.pdb,Cc1nc(-c2nc(-c3c(C(=O)NNC(=O)Nc4cccc(Cl)c4)noc3C)cs2)cs1
./data/8efo_cleaned.pdb,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C2=C(CCC(=O)N2Cc2ccccc2)C[C@]3(O)[C@@H]1C5
./data/8efo_cleaned.pdb,Cl.O=C(N[C@@H]1C=C[C@]2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5)c1c[nH]c2cnccc12
./data/8efo_cleaned.pdb,C[C@@H]1[C@@H]2CC[C@@H](c3ccccc3)CN2CC[C@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,CCc1ccc(C(=O)NCC2NCCc3ccccc32)cc1
./data/8efo_cleaned.pdb,CC(C)[C@H]1CC[C@@H](N2CCC(n3cc(CNC(=O)[C@@H](N)CCCNC(=N)N)c4ccccc43)CC2)CC1
./data/8efo_cleaned.pdb,C[C@H]1C2Cc3ccc(C(=O)NCCCc4ccc(-c5ccccc5)cc4)cc3[C@@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,CCOc1ccc(Cc2nc3cc(NC(=N)c4cccs4)ccc3n2CCN(CC)CC)cc1.Cl.Cl
./data/8efo_cleaned.pdb,Cc1ccc(C(=O)NCC2NCCc3ccccc32)cc1
./data/8efo_cleaned.pdb,CCC(=O)N(c1ccccc1)C1(C(=O)NCc2ccccc2)CCN(CCc2ccccc2)CC1
./data/8efo_cleaned.pdb,C[C@H]1CN2C[C@H](c3ccccc3)CC[C@H]2C[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO
./data/8efo_cleaned.pdb,C[C@@H]1CN2CCN(S(=O)(=O)c3ccccc3)C[C@@H]2C[C@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,C[C@@H]1CN2CCN(Cc3ccco3)C[C@@H]2C[C@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,NCc1ccccc1C1(O)CCN(C(c2ccccc2)c2ccccc2)CC1
./data/8efo_cleaned.pdb,CNC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N[C@H]1CC[C@]2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5
./data/8efo_cleaned.pdb,NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3C2CCCc3ccccc32)c1
./data/8efo_cleaned.pdb,COc1ccc2c3c1OC1C4(OC)CCC5(CC4COCc4ccccc4)[C@@H](C2)N(C)CC[C@]315
./data/8efo_cleaned.pdb,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCC(=O)N1CCc2ccccc2C1c1ccccc1
./data/8efo_cleaned.pdb,Clc1ccccc1C(c1ccccc1Cl)N1[C@H]2CC[C@@H]1C[C@]1(CNc3ccccc31)C2
./data/8efo_cleaned.pdb,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1Cl
./data/8efo_cleaned.pdb,c1ccc(N2CCN(Cc3ccsc3)CC2)nc1
./data/8efo_cleaned.pdb,CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)cc2c1
./data/8efo_cleaned.pdb,O=C1NC(=O)[C@]2(CC[C@@]34Cc5ccc(O)cc5[C@@]3(CCN(CC3CC3)C4)C2)N1
./data/8efo_cleaned.pdb,CCOc1ccc(CN2CCc3ccccc3C2)cc1CNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C.O=C(O)C(F)(F)F
./data/8efo_cleaned.pdb,Nc1nc2cc3c(cc2o1)[C@@]12CCCC[C@H]1[C@@H](C3)N(CC1CC1)CC2
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4)[C@@H](C2)N(C)CC[C@]315
./data/8efo_cleaned.pdb,CN(C)C(=O)C(CCNCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1
./data/8efo_cleaned.pdb,NC(=O)[C@H](NC1CCN(Cc2ccccn2)CC1)c1ccc(F)cc1
./data/8efo_cleaned.pdb,Cl.O=C(O[C@]12CCC(=O)[C@H]3Oc4c(O)ccc5c4[C@]31CCN(CC1CC1)[C@H]2C5)c1ccncc1
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)C(=O)O
./data/8efo_cleaned.pdb,CCC(=O)N(CCCCNC(=N)N)C1CCN(CCc2ccccc2)CC1
./data/8efo_cleaned.pdb,c1cnc(N2CCN(Cc3c[nH]c4ccccc34)CC2)nc1
./data/8efo_cleaned.pdb,NC(=O)CNC(=O)[C@H]1CCC(=O)NCCCC[C@H](NC(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](Cc2ccccc2)C(=O)N1
./data/8efo_cleaned.pdb,CN1CC[C@]23Cc4c(c5ccccc5n4C)C[C@]2(Cc2ccc(O)cc23)C1
./data/8efo_cleaned.pdb,CC(C)[C@H](CN1CC[C@](C)(c2cccc(O)c2)[C@H](C)C1)NC(=O)[C@@H]1Cc2ccc(O)cc2CS1=O
./data/8efo_cleaned.pdb,CCC(=O)N(CC(C)N1CCC(Cc2ccccc2)CC1)c1ccc(F)cc1
./data/8efo_cleaned.pdb,Fc1ccc2[nH]cc(C3CCN(CC4CCCCCCC4)CC3)c2c1
./data/8efo_cleaned.pdb,Cc1nn(-c2ccc(Cl)cc2Br)c2c1C(=O)CC(C)(C)C2
./data/8efo_cleaned.pdb,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
./data/8efo_cleaned.pdb,O=C(N[C@H]1CN(S(=O)(=O)c2ccccc2)C[C@@H]1C(=O)N[C@H]1CCCNC1)c1cc(-c2ccccc2Cl)on1
./data/8efo_cleaned.pdb,CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2Cl)C1=O
./data/8efo_cleaned.pdb,O=C(O)CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@H](c1cccc(O)c1)C2)CC1CCCCC1
./data/8efo_cleaned.pdb,CCC(=O)N(CC1(N2CCN(CCCOC)CC2)CCOCC1)c1cccc(C(F)(F)F)n1
./data/8efo_cleaned.pdb,C=C(C(N)=O)C(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)N(C)C(=O)C(N)Cc1c(C)cc(O)cc1C)c1ccccc1
./data/8efo_cleaned.pdb,CCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCC
./data/8efo_cleaned.pdb,COC(=O)CN1Cc2ccccc2N(C2CCN(C3CCC(C(C)C)CC3)CC2)S1(=O)=O
./data/8efo_cleaned.pdb,Nc1nc2cc3c(cc2s1)C[C@H]1[C@H]2CCCC[C@@]32CCN1CCCF
./data/8efo_cleaned.pdb,C=CCNC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@H]1C4(OC)CC[C@@]5(C[C@@H]4COCC#N)[C@@H](C2)N(CC2CC2)CC[C@]315
./data/8efo_cleaned.pdb,CC[C@@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
./data/8efo_cleaned.pdb,O=C(C/C=C/c1ccc(Cl)cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5
./data/8efo_cleaned.pdb,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
./data/8efo_cleaned.pdb,NC(=O)[C@H]1CCC(=O)NCCCC[C@H](NC(=O)[C@H](N)Cc2ccc(O)cc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](Cc2ccccc2)C(=O)N1
./data/8efo_cleaned.pdb,Cc1nn(-c2cc(Cl)ccc2Cl)c2c1C(=O)CC(C)(C)C2
./data/8efo_cleaned.pdb,CCOc1ccc(Cc2nc3cc(NC(=N)c4ccoc4)ccc3n2CCN(CC)CC)cc1.Cl.Cl
./data/8efo_cleaned.pdb,COc1ccc(NC(=O)c2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)cn1
./data/8efo_cleaned.pdb,Oc1ccc2c(c1)[C@]13CCN(CC4CCC4)[C@H](C2)[C@@H]1Cc1c([nH]c2ccccc12)C3
./data/8efo_cleaned.pdb,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,C[C@@H]1CN2C[C@H](c3ccccc3)NC[C@@H]2C[C@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CC(CC(=O)O)(CC(=O)O)C(=O)C3
./data/8efo_cleaned.pdb,CCC(=O)N(CC(C)N1CCC(Cc2ccccc2)CC1)c1ccccc1
./data/8efo_cleaned.pdb,CN(C)CC1CN(C(=O)Cc2ccccc2Cl)CCC1(O)c1cccc(O)c1
./data/8efo_cleaned.pdb,Cc1ccccc1C1(N2CCC3(CC2)C(=O)NCC3c2ccc(F)cc2)CCCCC1
./data/8efo_cleaned.pdb,O=C(CCN1CCN(c2ccccc2)CC1)N/N=C/c1ccccc1OC(F)F
./data/8efo_cleaned.pdb,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
./data/8efo_cleaned.pdb,O=C1CNc2ccccc2N1C1CCN(C2CCCCCCC2)CC1
./data/8efo_cleaned.pdb,CN(C)c1nnc(-c2ccc(C(C)(C)C)cc2)n1-c1cccc(O)c1
./data/8efo_cleaned.pdb,CCN(CC)C(=O)c1ccc(N(c2cccc(CO)c2)C2CCN(Cc3ccccc3)CC2)cc1
./data/8efo_cleaned.pdb,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccccc5)nc4)cc3[C@@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,CC[C@@H]1CN2CC[C@]3(Nc4cccc(OC)c4C3=O)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315
./data/8efo_cleaned.pdb,C[C@H]1CN(CCC(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,COCCN(C(=O)COCc1ccccc1)C1c2ccccc2C=CC1N1CCN(c2ccccc2)CC1
./data/8efo_cleaned.pdb,Oc1ccc2c(c1)[C@@]1(CCCCCc3ccccc3)CCN(CCc3ccccc3C(F)(F)F)C[C@H]1O2
./data/8efo_cleaned.pdb,CC1CCC(CN(CCN2[C@H]3CC[C@@H]2C[C@H](c2cccc(C(N)=O)c2)C3)C(=O)CS(C)(=O)=O)CC1.O=C(O)C(F)(F)F
./data/8efo_cleaned.pdb,CC1(N2CCC(n3c(-c4cccc(C(F)(F)F)c4)nc4ccccc43)CC2)CCCCCCC1
./data/8efo_cleaned.pdb,C[C@H]1C[C@H]2C[C@@H](C1)C[C@H](N1[C@H]3CCC[C@@H]1C[C@H](n1c(=O)c(N4CC(CC(=O)O)C4)nc4ccccc41)C3)C2
./data/8efo_cleaned.pdb,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](C3=C[C@@H](OC)O[C@H]3OC)C[C@]21C
./data/8efo_cleaned.pdb,Oc1ccc2c3c1O[C@@H]1c4ncc(-c5cn[nH]c5)cc4C[C@]4(OCCCc5ccccc5)[C@H](C2)N(CC2CC2)CC[C@@]314
./data/8efo_cleaned.pdb,C[C@H]1[C@H]2Cc3ccc(Nc4ccccc4)cc3[C@@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,O=c1[nH]c2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2CCCCCCC2)c1=O
./data/8efo_cleaned.pdb,CCC1(C)CC(CCNCc2ccccc2O)(c2ccccc2OC)CCO1
./data/8efo_cleaned.pdb,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
./data/8efo_cleaned.pdb,Cc1cc(C)cc([C@@H]2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3F)cc2)c1
./data/8efo_cleaned.pdb,CCOC(=O)C1(CCc2ccccc2)CCN(Cc2ccc(NC(C)=O)cc2)CC1
./data/8efo_cleaned.pdb,OC1(c2ccccc2)CCN(C(c2ccccc2)c2ccccn2)CC1
./data/8efo_cleaned.pdb,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
./data/8efo_cleaned.pdb,CC(C)[C@H](CN1CC[C@](C)(c2cccc(O)c2)[C@H](C)C1)NC(=O)[C@@H]1Cc2ccc(OCCF)cc2CN1
./data/8efo_cleaned.pdb,C=C(C(N)=O)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CN)NC(=O)[C@H](N)Cc1ccc(O)cc1)c1ccco1
./data/8efo_cleaned.pdb,CCC(c1ccc(Cl)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
./data/8efo_cleaned.pdb,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(NC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1
./data/8efo_cleaned.pdb,C[C@H]1CN(CCc2ccccc2)CC[C@@]1(C)c1cccc(CO)c1
./data/8efo_cleaned.pdb,CN(C)C[C@@H]1CN(C(=O)Cc2cc(F)c(F)cc2F)CC[C@@]1(O)c1cccc(O)c1
